source_id,ra,dec,parallax,parallax_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,bp_rp,ruwe,astrometric_excess_noise,phot_bp_rp_excess_factor,dist_pc,parallax_snr,sep_arcsec,M_G,pulsar,target_dist_pc
5834212557702108288,236.4989408319338,-59.000155465480965,0.34057796610151114,0.3769394,-4.088633354413185,-3.2443539116808564,0.35021618,0.35782573,19.672432,1.679369,0.99626106,0.0,1.0295339,2936.185248407833,0.903535100427559,2.042032798757483,7.333514683750714,J1546−59,3890.0
5834212557702111104,236.50016179320704,-58.99926006569425,0.39771259270591114,0.11913606,-6.3501594773531185,-5.4540901806070075,0.11895521,0.11152001,17.969696,1.6126938,1.0194774,0.19327964,1.2433554,2514.378519413517,3.3383057998552212,2.6806025426709814,5.9675427559004,J1546−59,3890.0
4103495111344644480,280.7561460834939,-14.80364714484038,0.35976484601730174,0.19761348,-2.6812259735601556,1.854547588153289,0.19448023,0.16640332,18.571857,1.5000134,0.9785417,0.0,1.2934796,2779.5934235106124,1.8205481234983765,1.5413464628147728,6.351951075030772,J1843−1448,3470.0
4103495115680543616,280.7551869355475,-14.80370708639034,0.7082185107341115,0.1069211,2.2754994669347055,1.6743028761140821,0.10617521,0.09001031,17.564245,1.8168812,0.9878929,0.0,1.2906277,1411.9935935639967,6.62374888138097,2.025499171175565,6.815081592708047,J1843−1448,3470.0
4106823440438736384,280.9223270205203,-11.225307966800193,1.0626947901025783,0.5194338,-1.6574479872019392,-5.02068877750598,1.0519223,1.1335443,19.75493,1.9608784,1.0150743,0.0,1.197177,941.0039545817981,2.0458714805541445,1.4495287487352686,9.8869732534183,J1843-1113,4568.0
851610861391010944,153.13933086796624,53.11725939018486,1.7447569177332496,0.29057664,2.7364450992406075,-25.921120753058773,0.2918446,0.27057087,19.586607,0.2647648,0.9522262,0.0,1.1236993,573.1457430179892,6.004463872251388,0.3758631598915712,10.795281623981365,J1012+5307,840.0
